Date_&_Time,Mill_TPH,Clinker_TPH,Gypsum_TPH,DFA_TPH,WFA_TPH,Mill_KW,Mill_Inlet_Temp,Mill_Outlet_Temp,Mill_Outlet_BE_Amp,Mill_Vent_Fan_RPM,Mill_Vent_Fan_KW,Mill_Vent_BF_Inlet_Draft,Mill_Vent_BF_Outlet_Draft,Reject,Sep_RPM,Sep_KW,Sep_Amp,CA_Fan_RPM,CA_Fan_KW,Mill_Folaphone,Mill_Inlet_Draft,Mill_Outlet_Draft,Sep_Vent_Inlet_Draft,Sep_Vent_Outlet_Draft,Sep_Vent_bag_filter_fan_kw,Sep_Vent_bag_filter_fan_rpm,Residue
17-09-2022 08:29,167.07,98.24,5.35,58.47,5.01,3780,28.4,93.24,50.81,849.98,38.02,80.08,206.47,169.12,950.09,58.94,124.98,895.37,358.19,96.99,18.6,87.5,132.4,212.3,15.2,750,15.1
17-09-2022 09:28,166.01,97.62,5.31,58.1,4.98,3762.26,28.97,95.05,52.37,849.98,37.34,78.77,205.62,105.17,950.17,65.03,133.23,895.35,335.54,96.4,21.55,85.8,133.5,211.5,14.25,750,14.3
17-09-2022 10:22,165.64,97.4,5.3,57.97,4.97,3763.55,29.74,96.05,67.59,849.98,37.42,82.55,209.16,116.24,942.93,65.97,134.23,895.42,338.07,96.71,18.7,87.8,132.6,211.5,14.98,750,15.7
17-09-2022 11:28,174,102.31,5.57,60.9,5.22,3828.36,30.52,89.59,66.57,849.98,37.44,84.94,201.32,143.93,962.82,57.59,135.06,905.42,338.64,95.75,18.9,82.6,134.5,211.3,14.85,750,15.5
17-09-2022 12:33,164.09,96.49,5.25,57.43,4.92,3758.66,32,89.66,50.22,849.98,37.71,85.79,192.39,161.61,942.38,49.91,139.36,905.41,333.57,96.75,19.2,84.77,132.5,212.9,15.2,750,14.5
17-09-2022 14:38,169.75,99.82,5.43,59.41,5.09,3768.35,33.31,94.94,49.28,849.98,37.37,86.99,187.93,152.43,961.76,47.94,148.41,895.37,329.11,96.57,21.5,85.05,135.8,21.6,14.86,750,15.8
17-09-2022 17:34,177.33,104.27,5.67,62.07,5.32,3758.41,33.23,85.45,47.15,770,43.47,89.7,173.4,89.39,941.84,61.13,129.67,895.36,335.54,96.48,22,86.4,132.6,212.3,14.56,750,16.1
17-09-2022 18:36,174.42,102.56,5.58,61.05,5.23,3768.22,32.57,97.09,47.8,770,39.46,86.26,170.07,95.38,961.99,60.88,124.74,895.36,358.92,96.54,19.9,90,132.5,212.6,14.2,750,16.5
17-09-2022 19:32,174.24,102.45,5.58,60.98,5.23,3768.14,32.18,88.33,48.15,770,42.8,86.47,181.25,136.44,957.86,64.51,151.47,900.45,317.24,96.75,20.3,83.9,135,211.6,14.36,750,16.7
17-09-2022 20:29,174.72,102.73,5.59,61.15,5.24,3768.22,30.36,92.02,45.29,770,43.65,83,209.7,199.1,941.59,71.62,158.49,895.43,312.44,96.76,20.3,86.9,133.2,213.3,13.95,750,13.9
18-09-2022 01:28,171.33,100.74,5.48,59.97,5.14,3775.24,30.1,89.33,48.82,770,43.79,60.29,190.48,66.56,952.58,42.45,134.09,900.29,327.66,96.68,20.3,89.7,135.3,213.2,14.23,750,15.8
18-09-2022 02:35,166.09,97.66,5.31,58.13,4.98,3763.14,32.02,90.88,45.93,770,43.92,57.92,192.21,92.97,962.18,50.53,140.27,900.33,325.2,96.97,20.6,87,133.3,212.6,14.12,750,17.4
18-09-2022 03:29,165.94,97.57,5.31,58.08,4.98,3764.25,32.72,94.52,44.76,770,43.73,61.45,189.67,125.47,952.44,58.36,145.66,900.35,323.69,97.05,20.3,86.9,135.3,212.6,14.7,750,15.8
18-09-2022 04:34,170.88,100.48,5.47,59.81,5.13,3768.55,33.85,88.92,52.35,770,43.52,64.55,183.56,100,957.83,57.79,147.5,900.39,321.01,97.03,20.8,85.3,133.6,21.6,15.6,750,12.8
18-09-2022 06:36,156.18,91.83,5,54.66,4.69,3758.28,32.63,95.89,48.22,770,39.47,65.85,155.46,101.44,962.02,65.06,127.44,895.36,341.01,96.54,20.1,88.5,133.2,212.8,14.3,750,16.5
18-09-2022 07:24,164.05,96.46,5.25,57.42,4.92,3730.21,31.44,88.55,43.34,770,42.85,64.99,164.21,137.44,957.62,44.31,133.96,900.32,327.78,97.3,19.9,89.8,132.5,212.3,14.32,750,16.7
18-09-2022 08:29,166.19,97.72,5.32,58.17,4.99,3778.32,30.21,91.65,45.2,770,43.67,61.9,193.89,212.13,941.48,71.83,157.4,905.44,323.74,96.7,22.6,86.8,133.5,212.3,14.6,750,13.9
18-09-2022 09:28,169.59,99.72,5.43,59.36,5.09,3760.48,29.85,90.5,46.46,770,43.26,66.54,199.01,166.09,906.56,56.09,146.03,905.41,326.3,96.74,20.3,82.1,132.8,212.3,14.56,750,14.2
18-09-2022 10:22,169.76,99.82,5.43,59.42,5.09,3760.25,33.14,91.39,49.23,770,43.69,64.34,184.75,55.74,937.9,57.48,143.51,900.36,323.83,96.97,22.5,84.6,132.8,212.3,15.2,750,14.8
18-09-2022 11:33,174.76,102.76,5.59,61.16,5.24,3760.54,32.24,89.73,44.54,770,40.77,49.94,163.48,56.94,942.49,39.26,130.87,905.34,334.41,96.18,22.3,86.4,133.3,212.4,15.3,750,15
18-09-2022 12:26,174.4,102.55,5.58,61.04,5.23,3774.95,29.55,88.32,42.79,770,45.88,57.65,182.62,70.99,936.86,33.74,131.74,905.28,338.87,96.95,21.9,87,133.8,212.6,14.36,750,15.4
18-09-2022 14:35,174.28,102.48,5.58,61,5.23,3762.58,30.64,96.2,40.42,770,47.01,59.52,184.57,59.8,982.08,32.75,125.35,930.22,336.62,97.34,23.4,87,134.8,211.3,14.12,750,15.2
18-09-2022 15:24,159.24,93.63,5.1,55.74,4.78,3735.6,28.25,89.59,43.97,770,45.79,61.29,151.36,105.82,952.13,57.31,142.81,895.28,323.92,96.77,20.6,89.8,135.2,211.3,14.25,750,13.6
18-09-2022 16:38,174.39,102.54,5.58,61.04,5.23,3745.32,32.05,88.26,53.56,770,42.95,65.17,159.74,128.7,937.91,72.98,156.52,900.46,317.25,96.72,19.6,86.39,132.3,211.9,14.36,750,15.3
18-09-2022 17:27,174.55,102.63,5.59,61.09,5.24,3758.44,30.08,80.06,49.14,770,43.68,57.63,163.82,158.32,957.83,61.72,149.75,900.43,318.54,96.79,19.6,87.5,132.6,213.4,14.32,750,14.4
18-09-2022 18:24,175.58,103.24,5.62,61.45,5.27,3764.85,30.3,90.25,42.5,770,40.81,66.17,165.41,123.76,946.88,60.09,145.58,905.4,326.91,96.59,22.5,86.2,133.5,212.3,14.22,750,13.9
18-09-2022 19:20,176.5,103.78,5.65,61.78,5.3,3764.25,31.97,94.62,43.98,770,40.28,61.49,172.47,81.44,947.24,47.86,137.49,905.37,329.14,96.52,20.1,85.6,135.8,212.8,14.25,750,14.2
18-09-2022 20:36,168.36,99,5.39,58.93,5.05,3756.9,33.04,98.23,57.28,770,43.38,55.19,161.03,89.32,896.66,73.62,151.2,895.37,335.48,96.83,24.9,88.5,132.5,212.8,14.3,750,14
18-09-2022 22:35,178.45,104.93,5.71,62.46,5.35,3761.21,34.14,82.45,44.77,770,43.62,65.15,184.89,153.16,961.93,70.06,159.91,895.5,307.66,96.71,22.9,86.8,132.5,212.8,14.26,750,15.2
18-09-2022 23:33,172.52,101.44,5.52,60.38,5.18,3762.84,34.22,82.72,48.62,770,43.77,48.52,143.56,64.97,942.38,43.74,132.11,905.31,338.23,97.06,22.5,87.6,132.5,212.8,14.36,750,14.3
20-09-2022 00:27,170,99.96,5.44,59.5,5.1,3768.14,29.92,89.29,48.25,899.94,43.69,80.53,206.67,65.54,952.53,43.18,133.87,900.3,328.32,96.81,20.2,90,133.3,211.5,15.23,750,15.6
20-09-2022 01:25,178.11,104.73,5.7,62.34,5.34,3753.11,31.52,89.97,46.87,899.94,43.85,78.32,208.82,93.01,962.24,50.52,139.67,900.32,326.43,96.84,20.5,86.2,133.5,211.6,14.99,750,16.1
20-09-2022 02:35,174.25,102.46,5.58,60.99,5.23,3760.14,32.62,94.64,45.12,899.94,44.01,82.75,204.98,126.54,952.42,57.9,144.6,900.35,323.49,97.03,19.9,86.7,132.5,211.4,14.2,750,16.5
20-09-2022 03:37,173.63,102.09,5.56,60.77,5.21,3798.36,33.85,88.92,52.35,899.94,43.52,85.55,200.56,100,957.83,57.79,147.5,900.39,321.01,97.03,20.8,85.3,133.6,21.6,15.6,750,16.7
20-09-2022 04:29,174.27,102.47,5.58,60.99,5.23,3764.85,33.18,84.92,46.57,889.99,43.91,89.7,165.46,94.8,941.93,61.98,131.19,895.37,336.49,96.46,22.56,87,132.4,212.6,14.23,750,13.9
20-09-2022 06:27,165.87,97.53,5.31,58.05,4.98,3758.41,31.44,88.55,43.34,899.94,42.85,85.99,181.21,137.44,957.62,44.31,133.96,900.32,327.78,97.3,19.9,89.8,132.5,212.3,14.32,750,16.1
20-09-2022 07:24,166.29,97.78,5.32,58.2,4.99,3758.99,30.28,91.95,45.31,899.94,43.68,83.11,210.74,201.06,941.59,73.55,159.71,895.45,323.63,96.72,20,86.7,133.5,212.5,14.2,750,15
20-09-2022 08:34,170.87,100.47,5.47,59.8,5.13,3762.29,29.81,90.46,46.3,899.94,43.3,87.5,214.85,164.03,906.62,54.22,145.86,905.41,325.43,96.73,20.1,85.5,133.3,212.3,14.32,750,15.4
20-09-2022 09:32,169.55,99.7,5.43,59.34,5.09,3798.36,32.91,92.3,46.18,889.99,43.6,69.49,169.93,56.71,942.51,37.67,131.98,905.32,337.22,96.83,21.9,87,133.8,212.6,14.23,750,16
20-09-2022 10:28,164.49,96.72,5.26,57.57,4.93,3768.98,32.29,90.4,44.15,849.98,40.54,71.18,179.33,63.73,942.4,42.41,131.8,905.33,336.05,96.06,20.3,83.6,133.6,211.4,14.36,750,15.8
20-09-2022 11:38,169.59,99.72,5.43,59.36,5.09,3760.14,29.47,89.91,43.56,899.94,45.31,78.08,200.75,66.71,936.92,33.44,131.24,905.29,338.04,96.97,19.7,84.6,133,213.2,14.58,750,14.3
20-09-2022 12:33,169.54,99.69,5.43,59.34,5.09,3760.56,29.46,96.8,40.18,899.94,46.26,78.91,207.9,92.58,937.29,31.8,136.67,905.23,336,97.03,18.6,87.5,133.6,212.3,14.6,750,15.1
20-09-2022 14:37,169.61,99.73,5.43,59.37,5.09,3742.12,28.43,89.69,45.04,899.94,45.13,82.69,165.1,99.1,952.17,54.41,141.8,890.28,318.5,96.67,21.1,86.4,133.2,212.3,13.99,750,16.7
20-09-2022 15:35,179.84,105.75,5.75,62.95,5.4,3780.46,32.26,88.3,54.03,899.94,43.15,85.06,179.88,134.06,967.12,70.53,160.11,900.46,316.69,96.76,18,86.99,133.9,212.3,14.26,750,14.3
20-09-2022 16:27,179.58,105.59,5.75,62.85,5.39,3758.41,30.14,80.14,48.88,899.94,43.68,78.94,181.5,152.84,957.82,60.94,150,900.44,318.35,96.77,19.5,87,132.8,213.5,14.23,750,15.7
20-09-2022 17:37,174.74,102.75,5.59,61.16,5.24,3795.25,31.35,88.49,43.07,899.94,42.89,86.02,177.7,140.5,957.67,43.51,132.39,900.32,327.84,97.11,19.6,89.7,133.3,211.3,14.98,750,15.5
20-09-2022 18:35,171.03,100.57,5.47,59.86,5.13,3731.2,30.21,91.8,45.34,899.94,43.5,82.66,210.49,207.14,941.53,71.44,160.8,905.43,324.58,96.71,21.3,86.8,133.2,211.6,14.66,750,13.3
20-09-2022 19:25,165.99,97.6,5.31,58.09,4.98,3775.45,29.85,90.8,47.07,899.94,43.15,86.03,214.32,179.14,906.5,60,146.72,905.41,325.41,96.61,19.5,84.6,134.3,212.3,14.25,750,14.8
20-09-2022 20:31,165.79,97.49,5.31,58.03,4.97,3760.19,33.12,91.52,48.97,899.94,43.73,85.49,202.24,57.61,937.9,57.93,143.65,900.37,323.42,96.95,22.6,87.5,132.3,211.3,15.2,750,14.5
20-09-2022 22:35,171.08,100.59,5.47,59.88,5.13,3802.36,31.63,86.92,44.75,899.94,40.25,78.57,191.44,72.65,962.51,50.69,142.1,895.45,334.44,96.8,23.5,82.1,133.5,211.6,14.38,750,15.9
20-09-2022 23:27,165.59,97.37,5.3,57.96,4.97,3768.55,34.33,93.5,52.31,899.94,42.84,85.86,176.55,140.8,957.97,75.59,153.34,900.45,317.3,96.68,23.2,89.7,135.2,212.8,14.58,750,15.1
21-09-2022 00:29,165.91,97.55,5.31,58.07,4.98,3792.25,28.99,87.79,45.06,899.94,43.49,81.26,171.62,61.24,907.29,35.28,129.96,900.29,329.4,96.84,21.5,86.5,133.5,212.6,15.2,750,16.3
21-09-2022 01:25,165.87,97.53,5.31,58.05,4.98,3764.25,28.48,82.43,45.73,899.94,43.48,79.36,176.23,45.68,907.38,31.43,127.42,900.22,333.08,96.78,18.6,88.5,133.8,212.8,14.25,750,16.5
21-09-2022 02:27,171.69,100.95,5.49,60.09,5.15,3832.21,27.81,83.39,46.6,899.94,43.77,76.54,168.7,51.73,907.26,35.18,127.99,900.24,331.01,96.54,20.2,83.5,135.2,213.5,14.5,750,16.1
21-09-2022 03:32,171.03,100.56,5.47,59.86,5.13,3760.14,27.64,90.51,42.02,899.94,43.82,80.07,171.09,73.51,962.74,43.38,137.34,890.32,315.77,97.74,20.1,86.9,133.3,212.3,14.29,750,16.4
21-09-2022 04:29,165.94,97.57,5.31,58.08,4.98,3791.24,28,89.57,43.4,899.94,43.97,80.43,163.04,115.88,952.15,59.7,145.25,895.27,325.4,96.79,20.5,87.5,134.3,212.5,14.56,750,15.8
21-09-2022 06:32,166.18,97.71,5.32,58.16,4.99,3775.45,30.37,93.95,45.12,920.02,47.38,83.85,170.54,93.56,962.42,52.75,141.21,890.3,317.31,96.42,23.8,86.9,133.5,211.3,14.3,750,14.8
21-09-2022 07:31,169.39,99.6,5.42,59.29,5.08,3730.21,32.25,89.3,46.3,920.02,46.91,86.92,165.29,122.96,962.13,61.84,148.13,890.3,316.97,96.41,18.6,87.8,133.3,212.4,14.32,750,16.2
21-09-2022 08:30,169.67,99.76,5.43,59.38,5.09,3778.65,29.85,90.52,46.39,899.94,43.32,86.73,214.73,168.19,906.55,55.88,145.95,905.41,325.75,96.75,20.3,82.1,132.3,213.4,14.12,750,16.1
21-09-2022 09:26,174.39,102.54,5.58,61.04,5.23,3730.25,33.15,91.26,49.41,899.94,43.87,84.74,203.47,55.8,937.88,57.12,143.08,900.36,324.35,97,22.5,84.9,132.4,212.6,15.2,750,16.5
21-09-2022 10:27,174.88,102.83,5.6,61.21,5.25,3780.36,32.3,90.55,44.52,849.98,40.43,71.4,179.28,64.87,942.38,43.24,131.69,905.33,336.51,96.01,20.3,83.1,133.9,211.6,14,750,14.8
21-09-2022 11:32,174.11,102.38,5.57,60.94,5.22,3760.19,29.54,88.84,43.2,899.94,45.49,77.58,199.95,69.31,936.85,33.69,131.7,905.28,338.29,97.03,22,87.5,133.2,211.6,14.6,750,13.6
21-09-2022 12:38,164.93,96.98,5.28,57.72,4.95,3802.3,29.59,97,40.07,899.94,46.1,79.35,209.35,96.11,937.32,32.16,134.59,930.24,336.43,97.04,18,87.8,132.3,211.9,14.8,750,15.3
21-09-2022 14:35,169.44,99.63,5.42,59.3,5.08,3795.25,28.41,89.64,44.5,899.94,45.11,82.81,172.63,99.84,952.2,55.33,142.56,890.28,318.78,96.7,21,85.5,132.4,211.3,14.2,750,14.4
21-09-2022 15:32,169.72,99.8,5.43,59.4,5.09,3762.58,32.43,88.24,53.59,899.94,43.43,85.28,174.53,61.14,967.12,70.02,159.22,900.46,316.88,96.73,20.5,87.16,133.3,212.3,14.56,750,14.2
21-09-2022 16:21,169.86,99.88,5.44,59.45,5.1,3786.33,28.8,87,45.05,899.94,43.67,80.22,178.31,62.56,907.31,35.11,130.63,900.29,329.92,97.29,20.1,85,132.6,212.6,13.99,750,12.8
21-09-2022 17:34,169.75,99.81,5.43,59.41,5.09,3762.26,28.07,82.77,46.53,899.94,43.55,79.11,169.68,23.72,907.53,25.27,125.38,900.22,333.67,96.51,22,86.5,133.5,212.8,14.1,750,12.9
21-09-2022 18:27,179.72,105.68,5.75,62.9,5.39,3792.58,27.74,87.96,45.56,899.94,43.66,75.76,166.87,48.03,909.78,34.87,130.25,900.29,327.94,96.94,18.6,87,133.3,212.3,14.5,750,13.6
21-09-2022 19:36,172.3,101.31,5.51,60.3,5.17,3763.66,27.66,89.3,42.41,899.94,44.73,78.53,167.22,90.09,962.37,50.48,138.96,895.27,324.84,96.94,22.8,86.9,132.8,212.3,14.66,750,13.5
21-09-2022 20:27,168.36,99,5.39,58.93,5.05,3792.58,28.36,89.56,44.32,899.94,45.39,82.73,168.95,101.21,952.17,55.49,142.53,890.95,318.42,96.71,20.8,86.9,132.6,212.5,14,750,15.2
21-09-2022 22:27,171.19,100.66,5.48,59.92,5.14,3778.32,30.99,91.52,45.13,920.02,47.23,83.59,175.23,98.47,962.33,54.46,142.77,890.3,316.9,96.41,22,87.9,132.3,211.3,14.6,750,12.9
21-09-2022 23:35,166.55,97.93,5.33,58.29,5,3760.14,32.62,90.1,45.23,920.02,47.18,89.01,171.44,132.12,962.15,60.39,146.5,890.31,316.99,96.4,22.5,86.2,133.5,213.7,14.3,750,15.2
22-09-2022 00:27,165.67,97.41,5.3,57.98,4.97,3782.55,30.13,89.31,48.54,899.94,43.78,81.65,205.31,68.61,962.29,42.22,133.77,900.29,337.74,96.52,19.6,85.6,132.3,212.8,14.2,750,12.3
22-09-2022 01:34,165.67,97.41,5.3,57.98,4.97,3768.22,29.78,81.31,43.32,899.94,44.01,78.74,196.28,32.07,907.57,26.49,125.27,905.22,338.26,96.88,22,86.8,134.2,212.8,14.6,750,13.25
22-09-2022 02:35,171.05,100.58,5.47,59.87,5.13,3828.25,28.98,85.77,46.85,899.94,43.51,75.28,192.28,45.17,909.09,31.12,128.17,900.25,331.57,96.67,19.2,88.5,134.3,21.6,14.2,750,14.6
22-09-2022 03:30,170.74,100.39,5.46,59.76,5.12,3744.2,28.77,92.77,44.14,899.94,43.9,78.4,190.28,53.68,922.46,36.83,129.52,900.24,332.53,96.89,21.6,84.6,133.8,212.5,14.25,750,15.5
22-09-2022 04:24,163.08,95.89,5.22,57.08,4.89,3780.25,28.27,91.28,47.57,899.94,43.83,80.13,204.93,61.22,952.84,37.92,133.43,900.31,328.32,97.04,18.6,86.8,134.5,211.3,15,750,14.8
22-09-2022 06:24,165.69,97.43,5.3,57.99,4.97,3762.58,27.59,82.6,52.81,899.94,44.12,81.48,208.7,83.97,952.48,48.16,138.01,900.33,325.46,97.12,22,86.4,133.2,212.3,13.9,750,16.7
22-09-2022 07:33,169.62,99.74,5.43,59.37,5.09,3832.21,28.32,88.33,42.82,899.94,43.82,82.08,211.48,102.8,952.22,55.91,141.2,900.33,326.82,96.75,22.8,85.8,133.5,211.3,14.5,750,14.3
22-09-2022 08:25,169.88,99.89,5.44,59.46,5.1,3778.65,29.11,89.8,46.89,899.94,43.84,83.89,205.97,80.38,952.45,47.94,136.71,900.3,327.62,96.96,21.3,85.5,133.5,212.3,13.9,750,15.7
22-09-2022 09:32,174.96,102.88,5.6,61.24,5.25,3762.33,30.78,89.59,48.49,899.94,43.82,79.54,205.09,86.59,962.13,47.94,138.59,900.3,326.93,96.85,21.6,87.5,132.3,212.3,14.56,750,15.5
22-09-2022 10:37,174.89,102.83,5.6,61.21,5.25,3802.36,32.29,92.9,44.43,899.94,43.86,82.18,206.67,124.93,952.6,58.72,145.09,900.35,323.5,97.06,21.6,85,133.2,211.6,14.23,750,13.3
22-09-2022 11:26,172.25,101.28,5.51,60.29,5.17,3772.33,33.01,92.16,47.94,899.94,43.75,84.72,202.23,132.08,952.34,59.27,144.96,900.38,323.34,96.76,19.9,85,134.5,211.4,15.1,750,14.6
22-09-2022 12:27,170.36,100.17,5.45,59.63,5.11,3768.22,33.62,89.69,53.57,899.94,43.61,84.88,200,153.44,957.76,61.96,151.41,900.41,320.43,97.1,22.8,85.3,132.8,211.6,14.2,750,12.2
22-09-2022 14:35,168.95,99.34,5.41,59.13,5.07,3758.65,34.3,94.89,49.32,880,43.33,87.51,188.49,117.76,957.46,54.04,142.83,900.39,320.04,96.84,23.4,87,133.5,212.3,15,750,15.7
22-09-2022 15:37,179.29,105.42,5.74,62.75,5.38,3758.44,33.75,97.42,50.71,880,43.64,86.38,179.19,145.81,967.07,54.64,141.3,900.41,320.02,96.57,23.1,87.8,133,212.5,14.6,750,15.5
22-09-2022 16:30,171.25,100.69,5.48,59.94,5.14,3788.22,32.85,87.7,60.12,899.94,43.29,87.13,177.45,140.1,967.2,62.93,149.57,900.43,318.8,96.66,23.9,86.5,134.3,213.6,14.9,750,14.5
22-09-2022 20:23,174.96,102.88,5.6,61.24,5.25,3782.55,33.85,91.16,50.25,899.94,0,77.01,171,81.44,927.06,71.73,148.47,895.36,330.31,96.55,22.5,87.5,135.2,211.3,14.33,750,14.8
22-09-2022 22:29,174.03,102.33,5.57,60.91,5.22,3775.45,33.61,91.91,48.54,920.02,43.31,81.65,207.48,115.07,937.36,63.16,134.09,905.33,327.66,95.63,22.5,86.7,133.5,212.3,14.7,750,13.6
22-09-2022 23:35,171.04,100.57,5.47,59.87,5.13,3760.19,34.19,94.11,49.02,899.94,42.68,84.98,184.33,121.08,957.91,64.29,153.1,900.47,316.97,96.69,20.6,86.9,132.6,211.4,14.96,750,13.5
23-09-2022 00:24,175.14,102.98,5.6,61.3,5.25,3778.14,29.67,89.28,48.09,899.94,43.86,80.36,206.73,66.72,952.52,43.78,133.42,900.29,328.58,96.9,20.3,90,132.5,21.6,14.48,750,15.4
23-09-2022 01:28,174.57,102.65,5.59,61.1,5.24,3748.25,31.71,90.14,46.89,899.94,43.92,77.89,210.62,91.8,962.25,51.18,139.22,900.33,326.65,96.89,20.3,85,133.3,212.8,14.39,750,15.8
23-09-2022 02:25,169.43,99.62,5.42,59.3,5.08,3782.55,32.84,94.06,44.14,899.94,44.1,82.47,206.8,129.31,952.46,58.53,144.98,900.37,324.52,97.05,21.6,89.8,133.8,211.3,14.2,750,15.2
23-09-2022 03:35,179.17,105.35,5.73,62.71,5.38,3764.25,33.81,88.81,52.36,899.94,43.39,85.78,198.27,97.37,957.81,56.11,147.52,900.39,321.4,97.03,20.7,83.6,133,212.8,15.1,750,13.6
23-09-2022 04:33,171.24,100.69,5.48,59.93,5.14,3763.55,33.17,84.26,46,889.99,44.46,89.48,164.08,94.1,941.9,61.53,131.23,895.38,335.95,96.6,22.23,86.4,134.3,212.4,14.58,750,15.3
23-09-2022 06:27,165.93,97.57,5.31,58.07,4.98,3762.55,31.44,88.55,43.34,899.94,42.85,85.99,181.21,137.44,957.62,44.31,133.96,900.32,327.78,97.3,19.9,89.8,132.5,212.3,14.32,750,15.7
23-09-2022 07:32,165.58,97.36,5.3,57.95,4.97,3815.21,30.21,91.65,45.2,899.94,43.67,82.9,210.89,212.13,941.48,71.83,157.4,905.44,323.74,96.7,22.6,86.8,133.5,212.3,14.6,750,15.5
23-09-2022 22:23,177.25,104.22,5.67,62.04,5.32,3778.32,34.21,82.88,50.47,889.99,43.23,75.17,190.15,121.08,942.4,45.31,135.37,905.32,338.45,96.77,20.3,87.5,134.3,212.8,14.25,750,14.25
23-09-2022 23:29,168.7,99.2,5.4,59.04,5.06,3762.55,34.32,93.67,50.9,899.94,42.73,85.75,184.45,75.46,957.97,64.87,153.17,900.45,317.11,96.69,18.5,86.5,135.8,21.6,14.22,750,13.6
24-09-2022 00:25,175.25,103.05,5.61,61.34,5.26,3779.26,29.74,89.26,47.86,899.94,43.86,80.36,204.89,66.72,952.52,43.82,133.83,900.3,328.35,96.87,20.5,90,132.8,211.9,14.33,750,15
24-09-2022 01:36,170.45,100.23,5.45,59.66,5.11,3761.56,31.93,90.69,45.91,899.94,44.16,78.67,210.79,91.57,962.17,50.76,139.38,900.32,325.26,96.93,20.6,86.9,133.5,212.3,14.32,750,13.7
24-09-2022 02:29,175.12,102.97,5.6,61.29,5.25,3806.83,32.72,94.26,44.51,899.94,44.15,82.22,206.6,127.63,952.44,58.04,144.86,900.36,324.51,97.05,21.6,83.6,134.3,212.5,14.5,750,14.5
24-09-2022 03:32,170.54,100.28,5.46,59.69,5.12,3754.99,33.75,88.77,52,899.94,43.51,85.52,199.29,97.58,957.82,55.46,146.09,900.39,322.09,96.99,20.6,83,135.3,212.3,1.98,750,16.1
24-09-2022 04:24,166.25,97.75,5.32,58.19,4.99,3779.36,33.27,85.89,47.28,889.99,43.55,89.17,166.12,43.57,941.87,60.92,128.14,895.36,335.99,96.48,21.96,85.9,134.3,212.3,14.65,750,15
24-09-2022 06:28,171.48,100.83,5.49,60.02,5.14,3765.26,31.4,88.52,43.26,899.94,42.92,86.23,173.17,140.32,957.64,44.2,133.41,900.32,327.63,97.19,19.5,89.8,132.8,212.6,14.22,750,14.3
24-09-2022 07:27,174.42,102.56,5.58,61.05,5.23,3832.12,30.22,91.85,45.38,899.94,43.85,82.97,211.85,205.77,941.56,73.7,160.24,904.19,324.03,96.69,21.3,86.8,133.2,211.5,14.55,750,13.25
24-09-2022 08:32,174.56,102.64,5.59,61.1,5.24,3779.26,29.84,90.48,46.19,899.94,43.3,87.44,215.87,165.66,906.6,55.54,146.06,905.4,325.75,96.75,20.3,85.5,133.5,212.8,14.87,750,15.3
24-09-2022 09:30,179.22,105.38,5.74,62.73,5.38,3760.37,32.91,92.33,46.66,889.99,43.39,68.43,167.02,55.28,942.49,37.6,131.23,905.32,337.67,96.76,22.5,87,133.5,213.3,14.9,750,14.8
24-09-2022 10:35,170.54,100.28,5.46,59.69,5.12,3771.96,32.24,89.74,44.53,880,40.55,71.09,178.74,57.76,942.46,39.29,131,905.34,334.8,96.17,20.3,85.4,132.4,212.6,14.3,750,15.3
24-09-2022 11:25,166.12,97.68,5.32,58.14,4.98,3818.96,31.66,87.37,44.75,880,40.25,79.3,192.93,74.4,961.76,49.27,141.08,895.45,334.03,96.78,21.6,83.5,133.2,212.3,14.26,750,14.2
24-09-2022 12:34,165.79,97.49,5.31,58.03,4.97,3755.66,29.48,96.83,40.1,899.94,46.12,79.16,208.82,93.13,937.29,32.13,136.78,905.22,336.26,97.04,18.6,87.5,135.3,212.6,14.9,750,14.3
24-09-2022 14:35,171.03,100.56,5.47,59.86,5.13,3760.96,28.41,89.64,44.5,899.94,45.11,82.81,172.63,99.84,952.2,55.33,142.56,890.28,318.78,96.7,21,85.5,132.4,211.3,14.2,750,13.9
24-09-2022 15:33,165.72,97.44,5.3,58,4.97,3802.15,32.36,88.27,54,899.94,43.22,85.46,179.41,135.56,967.11,70.18,158.9,900.47,317.76,96.73,18.5,87.16,133.8,211.6,14.23,750,16.2
24-09-2022 16:21,154.65,90.94,4.95,54.13,4.64,3765.06,30.18,80.21,48.57,881.69,43.56,78.82,185.7,158.25,957.86,64.2,151.66,900.45,316.86,96.68,20.3,86.4,135.2,212.3,14.25,750,12.5
24-09-2022 17:24,165.64,97.4,5.3,57.97,4.97,3787.96,29.8,81.09,53.01,899.94,44.09,78.75,195.05,146.57,957.69,57.16,145.45,900.4,321.49,96.97,22.5,86.4,132.5,211.3,15.22,750,14.8
24-09-2022 18:33,171.3,100.73,5.48,59.96,5.14,3783.04,29.79,80.95,52.71,899.94,43.97,79.33,191.29,146.57,957.7,57.3,145.36,900.41,321.07,96.96,22.5,87,134.3,21.6,15.2,750,16.65
24-09-2022 19:35,159.01,93.5,5.09,55.66,4.77,3784.96,29.8,80.82,51.79,899.94,43.8,79.9,192.41,149.92,957.73,57.11,146.88,900.42,320.5,96.94,23.9,87,135.3,212.8,14.3,750,16.1
